Time (s), Cell Name, Value
30.74, C38,0.1
30.74, C40,0.71
30.74, C54,0.23
30.84, C0,0.97
30.84, C21,0.21
30.84, C54,0.43
30.94, C0,0.35
30.94, C1,0.28
30.94, C23,0.12
30.94, C40,0.17
30.94, C46,0.17
31.04, C19,0.13
31.04, C32,0.13
31.04, C48,0.13
31.04, C54,0.38
31.14, C23,0.45
31.24, C0,0.13
31.24, C1,0.12
31.24, C9,0.14
31.24, C15,0.1
31.24, C40,0.22
31.24, C49,0.12
31.24, C56,0.2
31.34, C1,0.17
31.34, C2,0.12
31.34, C40,0.26
31.44, C2,0.11
31.44, C24,0.14
31.44, C32,0.12
31.44, C54,0.13
31.54, C12,0.18
31.54, C28,0.11
31.54, C40,0.48
31.64, C21,0.23
31.64, C38,0.14
31.74, C20,0.15
31.84, C32,0.12
31.84, C34,0.14
31.84, C38,0.25
31.84, C56,0.15
31.94, C22,0.2
31.94, C40,0.95
31.94, C56,0.12
32.14, C0,0.23
32.14, C12,0.15
32.14, C48,0.26
32.24, C0,0.25
32.24, C1,0.33
32.24, C28,0.18
32.24, C43,0.13
32.34, C1,0.14
32.34, C11,0.13
32.34, C38,0.41
32.34, C43,0.11
32.44, C0,0.31
32.44, C1,0.11
32.44, C12,0.16
32.44, C13,0.24
32.44, C40,0.62
32.54, C0,0.31
32.54, C1,0.62
32.54, C2,0.1
32.54, C13,0.1
32.64, C0,0.31
32.64, C1,0.77
32.64, C13,0.18
32.74, C0,0.58
32.74, C1,0.38
32.74, C5,0.25
32.74, C12,0.11
32.74, C14,0.11
32.74, C15,0.15
32.74, C20,0.16
32.74, C40,0.28
32.84, C0,0.56
32.84, C43,0.24
32.84, C48,0.19
32.84, C54,0.29
32.84, C56,0.25
32.94, C5,0.1
32.94, C12,0.14
32.94, C22,0.1
32.94, C32,0.18
32.94, C48,0.15
33.04, C12,0.11
33.04, C19,0.11
33.04, C40,0.59
33.14, C12,0.19
33.14, C13,0.12
33.14, C21,0.15
33.14, C25,0.13
33.14, C48,0.14
33.24, C13,0.13
33.24, C33,0.13
33.24, C40,0.44
33.34, C22,0.11
33.34, C31,0.11
33.44, C12,0.22
33.44, C19,0.13
33.44, C48,0.36
33.54, C1,0.46
33.54, C2,0.14
33.54, C3,0.11
33.54, C33,0.12
33.54, C38,0.13
33.54, C48,0.19
33.64, C13,0.14
33.64, C38,0.15
33.64, C40,0.46
33.74, C43,0.11
33.84, C10,0.17
33.84, C13,0.1
33.84, C27,0.12
33.84, C40,0.38
33.84, C50,0.12
33.94, C0,0.18
33.94, C11,0.1
33.94, C41,0.13
33.94, C50,0.11
34.04, C10,0.15
34.04, C21,0.2
34.04, C40,0.68
34.14, C2,0.16
34.14, C8,0.13
34.14, C40,0.32
34.14, C47,0.17
34.24, C0,0.1
34.24, C5,0.15
34.24, C22,0.28
34.24, C47,0.15
34.24, C50,0.16
34.34, C1,0.17
34.34, C2,0.14
34.34, C50,0.24
34.44, C21,0.24
34.44, C47,0.61
34.54, C8,0.32
34.54, C13,0.12
34.54, C14,0.12
34.54, C17,0.18
34.54, C19,0.15
34.54, C35,0.12
34.54, C40,0.12
34.54, C47,0.63
34.64, C5,0.14
34.64, C6,0.12
34.64, C8,0.44
34.64, C28,0.23
34.64, C47,0.54
34.64, C61,0.14
34.74, C19,0.12
34.74, C28,0.15
34.74, C47,0.7
34.84, C13,0.14
34.84, C24,0.16
34.84, C28,0.24
34.84, C47,0.61
34.84, C56,0.15
34.94, C1,0.13
34.94, C40,0.45
34.94, C47,0.67
35.04, C3,0.13
35.04, C40,0.14
35.04, C47,0.41
35.14, C19,0.2
35.14, C21,0.16
35.14, C40,0.24
35.14, C47,0.31
35.24, C34,0.13
35.24, C40,0.27
35.24, C41,0.12
35.34, C1,0.11
35.34, C2,0.1
35.34, C22,0.16
35.34, C30,0.1
35.34, C40,0.49
35.44, C9,0.14
35.44, C12,0.13
35.44, C13,0.1
35.44, C33,0.41
35.44, C41,0.12
35.54, C9,0.26
35.54, C28,0.12
35.54, C33,0.52
35.54, C41,0.25
35.64, C33,0.63
35.64, C40,0.16
35.64, C41,0.14
35.64, C43,0.14
35.64, C44,0.11
35.74, C1,0.16
35.74, C9,0.15
35.74, C21,0.11
35.74, C33,0.18
35.74, C34,0.44
35.74, C41,0.15
35.74, C44,0.35
35.84, C1,0.19
35.84, C21,0.15
35.84, C28,0.16
35.84, C34,0.11
35.84, C40,0.22
35.84, C41,0.51
35.84, C44,0.99
35.84, C47,0.17
35.94, C5,0.16
35.94, C28,0.15
35.94, C41,0.26
35.94, C43,0.2
35.94, C44,0.35
36.04, C13,0.11
36.04, C27,0.11
36.04, C40,0.24
36.04, C41,0.13
36.14, C1,0.18
36.14, C9,0.22
36.14, C10,0.3
36.14, C13,0.21
36.14, C22,0.12
36.14, C41,0.17
36.24, C24,0.11
36.24, C25,0.14
36.24, C40,0.22
36.24, C47,0.12
36.34, C10,0.13
36.34, C28,0.13
36.34, C40,0.25
36.44, C38,0.14
36.44, C40,0.32
36.54, C13,0.14
36.54, C21,0.1
36.54, C40,0.21
36.54, C56,0.12
36.64, C2,0.2
36.64, C19,0.13
36.64, C61,0.15
36.74, C1,0.14
36.74, C13,0.17
36.74, C40,0.68
36.84, C15,0.11
36.84, C40,0.18
36.84, C58,0.11
36.94, C10,0.18
37.04, C8,0.11
37.04, C21,0.12
37.04, C22,0.2
37.04, C43,0.12
37.14, C35,0.17
37.14, C40,0.16
37.14, C47,0.19
37.14, C50,0.3
37.24, C8,0.12
37.24, C20,0.12
37.24, C22,0.11
37.24, C47,0.11
37.34, C27,0.11
37.44, C2,0.16
37.44, C19,0.14
37.44, C40,0.53
37.44, C47,0.13
37.55, C19,0.15
37.55, C24,0.13
37.55, C28,0.2
37.55, C34,0.12
37.55, C45,0.14
37.65, C3,0.11
37.65, C13,0.15
37.65, C21,0.24
37.65, C28,0.16
37.65, C45,0.18
37.65, C61,0.12
37.75, C13,0.17
37.75, C15,0.19
37.75, C20,0.13
37.75, C24,0.15
37.75, C25,0.12
37.75, C26,0.14
37.75, C28,0.2
37.75, C40,0.29
37.85, C5,0.14
37.85, C20,0.18
37.85, C26,0.54
37.95, C9,0.34
37.95, C24,0.25
37.95, C26,0.84
37.95, C28,0.29
38.05, C21,0.14
38.05, C24,0.14
38.05, C26,0.13
38.05, C40,0.15
38.05, C51,0.18
38.15, C9,0.15
38.15, C40,0.19
38.25, C9,0.38
38.25, C22,0.17
38.25, C25,0.19
38.25, C28,0.27
38.25, C40,0.6
38.35, C13,0.13
38.35, C25,0.65
38.35, C28,0.39
38.35, C38,0.13
38.35, C41,0.13
38.35, C44,0.18
38.35, C56,0.11
38.45, C12,0.15
38.45, C25,0.49
38.45, C38,0.13
38.45, C51,0.11
38.55, C22,0.12
38.55, C25,0.57
38.55, C28,0.17
38.55, C34,0.13
38.55, C36,0.12
38.55, C40,0.21
38.65, C0,0.15
38.65, C9,0.17
38.65, C13,0.16
38.65, C28,0.55
38.65, C34,0.17
38.65, C38,0.32
38.75, C25,0.15
38.75, C43,0.14
38.85, C0,0.18
38.85, C3,0.12
38.85, C21,0.13
38.85, C25,0.38
38.85, C33,0.28
38.85, C36,0.51
38.85, C38,0.89
38.85, C56,0.12
38.95, C13,0.22
38.95, C25,0.15
38.95, C36,0.6
38.95, C40,0.76
38.95, C43,0.15
38.95, C44,0.12
39.05, C2,0.23
39.05, C21,0.13
39.05, C28,0.11
39.05, C32,0.12
39.15, C9,0.2
39.15, C25,0.26
39.15, C40,0.1
39.15, C56,0.17
39.25, C21,0.15
39.25, C24,0.13
39.25, C25,0.19
39.25, C28,0.22
39.25, C40,0.15
39.35, C5,0.15
39.35, C9,0.19
39.35, C24,0.12
39.35, C25,0.2
39.35, C26,0.15
39.35, C28,0.1
39.35, C36,0.77
39.35, C38,0.7
39.35, C40,0.33
39.35, C44,0.28
39.35, C48,0.19
39.45, C9,0.47
39.45, C22,0.14
39.45, C25,0.21
39.45, C33,0.13
39.45, C36,1.0
39.45, C38,0.98
39.45, C41,0.11
39.55, C9,0.13
39.55, C13,0.1
39.55, C25,0.32
39.55, C33,0.14
39.55, C36,0.37
39.55, C38,0.39
39.55, C40,0.11
39.65, C22,0.12
39.65, C28,0.56
39.65, C32,0.15
39.65, C36,0.41
39.65, C38,0.31
39.65, C40,0.37
39.65, C56,0.18
39.65, C59,0.16
39.75, C2,0.11
39.75, C13,0.14
39.75, C21,0.18
39.75, C25,0.15
39.75, C40,0.25
39.75, C43,0.18
39.85, C15,0.12
39.95, C28,0.54
40.05, C9,0.29
40.05, C12,0.15
40.05, C21,0.11
40.05, C34,0.18
40.05, C40,0.48
40.05, C41,0.11
40.15, C9,0.43
40.15, C36,0.3
40.15, C38,0.18
40.15, C43,0.13
40.15, C44,0.17
40.15, C49,0.11
40.15, C56,0.28
40.15, C61,0.15
40.25, C2,0.13
40.25, C13,0.11
40.25, C21,0.14
40.25, C36,0.24
40.25, C38,0.26
40.25, C44,0.11
40.25, C60,0.12
40.35, C3,0.11
40.35, C9,0.34
40.35, C24,0.23
40.35, C40,0.51
40.45, C9,0.16
40.45, C10,0.16
40.45, C19,0.1
40.45, C25,0.22
40.45, C54,0.27
40.55, C10,0.29
40.55, C13,0.11
40.55, C32,0.17
40.55, C40,0.37
40.65, C40,0.17
40.65, C56,0.18
40.75, C9,0.42
40.75, C19,0.11
40.75, C24,0.18
40.75, C26,0.21
40.75, C28,0.48
40.75, C61,0.13
40.85, C2,0.13
40.85, C9,0.58
40.85, C13,0.12
40.85, C21,0.13
40.95, C25,0.13
40.95, C40,0.19
40.95, C44,0.15
40.95, C56,0.4
41.05, C10,0.38
41.05, C25,0.22
41.05, C28,0.63
41.15, C9,0.4
41.15, C10,0.71
41.15, C21,0.13
41.15, C28,0.24
41.15, C33,0.11
41.15, C34,0.23
41.15, C40,0.31
41.15, C44,0.29
41.25, C1,0.15
41.25, C9,0.38
41.25, C40,0.5
41.35, C9,0.51
41.35, C13,0.14
41.35, C25,0.22
41.35, C26,0.15
41.35, C31,0.15
41.35, C38,0.14
41.35, C43,0.29
41.45, C3,0.14
41.45, C5,0.28
41.45, C9,0.51
41.45, C24,0.2
41.45, C38,0.11
41.45, C40,0.23
41.45, C48,0.1
41.45, C51,0.17
41.55, C24,0.11
41.55, C25,0.13
41.55, C26,0.16
41.55, C36,0.19
41.55, C38,0.16
41.55, C40,0.11
41.65, C12,0.12
41.65, C24,0.17
41.65, C26,0.35
41.65, C36,0.31
41.65, C38,0.92
41.65, C56,0.12
41.75, C2,0.13
41.75, C8,0.15
41.75, C13,0.22
41.75, C28,0.37
41.85, C8,0.13
41.85, C25,0.42
41.85, C40,0.25
41.85, C56,0.18
41.95, C13,0.19
41.95, C25,0.16
41.95, C40,0.34
42.05, C10,0.14
42.05, C24,0.17
42.15, C5,0.11
42.15, C24,0.22
42.15, C26,0.13
42.25, C10,0.43
42.25, C35,0.13
42.25, C40,0.24
42.35, C2,0.1
42.35, C3,0.11
42.35, C10,0.38
42.35, C13,0.13
42.35, C54,0.1
42.45, C21,0.2
42.45, C40,0.42
42.55, C5,0.15
42.55, C20,0.12
42.55, C22,0.1
42.55, C31,0.11
42.55, C49,0.2
42.55, C61,0.16
42.65, C40,0.19
42.65, C45,0.27
42.75, C15,0.14
42.75, C19,0.12
42.75, C45,0.54
42.85, C0,0.13
42.85, C2,0.14
42.85, C12,0.23
42.85, C13,0.18
42.85, C24,0.18
42.85, C33,0.12
42.85, C45,0.4
42.95, C13,0.13
42.95, C22,0.11
42.95, C40,0.3
42.95, C45,0.13
43.05, C19,0.12
43.05, C20,0.15
43.05, C61,0.29
43.15, C22,0.12
43.15, C24,0.28
43.15, C26,0.18
43.15, C40,0.4
43.25, C19,0.17
43.25, C24,0.15
43.25, C28,0.15
43.25, C41,0.14
43.25, C45,0.31
43.25, C61,0.27
43.35, C13,0.17
43.35, C24,0.52
43.35, C31,0.14
43.35, C43,0.22
43.35, C45,0.4
43.35, C57,0.14
43.45, C13,0.11
43.45, C19,0.44
43.45, C40,0.26
43.45, C45,0.61
43.45, C61,0.28
43.55, C19,0.31
43.55, C24,0.1
43.55, C31,0.26
43.55, C54,0.15
43.55, C57,0.16
43.55, C61,0.12
43.65, C5,0.15
43.65, C15,0.11
43.65, C27,0.1
43.75, C20,0.16
43.75, C24,0.17
43.75, C40,0.29
43.85, C37,0.1
43.85, C40,0.46
43.95, C2,0.14
43.95, C15,0.1
43.95, C26,0.11
43.95, C33,0.1
43.95, C40,0.28
44.05, C13,0.17
44.15, C9,0.43
44.15, C24,0.42
44.15, C40,0.12
44.15, C51,0.29
44.25, C13,0.15
44.25, C24,0.49
44.25, C38,0.11
44.35, C9,0.14
44.35, C24,0.27
44.35, C40,0.67
44.45, C8,0.13
44.45, C9,0.13
44.55, C9,0.12
44.55, C13,0.11
44.55, C28,0.15
44.55, C40,0.3
44.55, C41,0.16
44.65, C9,0.16
44.75, C13,0.28
44.75, C21,0.3
44.75, C40,0.38
44.85, C2,0.16
44.85, C15,0.12
44.95, C21,0.21
44.95, C41,0.23
45.05, C5,0.32
45.05, C40,0.52
45.05, C41,0.27
45.05, C49,0.15
45.15, C17,0.16
45.15, C32,0.2
45.15, C39,0.2
45.25, C12,0.11
45.25, C21,0.33
45.25, C41,0.34
45.35, C2,0.2
45.35, C12,0.12
45.35, C20,0.16
45.35, C21,0.2
45.35, C40,0.22
45.35, C41,0.36
45.35, C43,0.19
45.35, C49,0.15
45.35, C57,0.13
45.35, C60,0.11
45.45, C2,0.13
45.45, C37,0.24
45.55, C19,0.12
45.55, C22,0.15
45.55, C37,0.11
45.65, C22,0.12
45.65, C40,0.2
45.75, C6,0.2
45.75, C22,0.11
45.75, C40,0.14
45.85, C26,0.12
45.85, C32,0.11
45.85, C40,0.77
45.96, C43,0.15
46.06, C12,0.19
46.06, C30,0.24
46.06, C40,0.23
46.16, C5,0.22
46.16, C32,0.57
46.16, C56,0.13
46.16, C57,0.13
46.26, C5,0.12
46.26, C16,0.13
46.26, C21,0.28
46.26, C30,0.22
46.26, C32,0.25
46.26, C39,0.13
46.26, C40,0.24
46.26, C49,0.24
46.26, C51,0.55
46.26, C57,0.21
46.26, C60,0.37
46.36, C19,0.13
46.36, C21,0.47
46.36, C30,0.12
46.36, C32,0.28
46.36, C39,0.11
46.36, C49,0.13
46.36, C51,1.0
46.36, C56,0.14
46.36, C61,0.15
46.46, C22,0.12
46.46, C40,0.42
46.46, C51,0.19
46.46, C57,0.16
46.56, C21,0.31
46.56, C51,0.63
46.66, C40,0.3
46.66, C51,0.32
46.76, C0,0.15
46.76, C21,0.27
46.76, C40,0.43
46.76, C43,0.13
46.76, C51,0.49
46.86, C12,0.15
46.86, C62,0.18
46.96, C40,0.2
47.06, C2,0.15
47.06, C40,0.16
47.06, C54,0.42
47.16, C27,0.1
47.16, C30,0.32
47.16, C47,0.11
47.16, C54,0.19
47.26, C0,0.48
47.26, C2,0.14
47.26, C20,0.14
47.26, C43,0.19
47.26, C46,0.58
47.26, C53,0.52
47.26, C62,0.25
47.36, C27,0.18
47.36, C30,0.14
47.36, C40,0.26
47.36, C46,0.14
47.36, C53,0.75
47.46, C12,0.12
47.46, C23,0.13
47.46, C25,0.13
47.46, C40,0.26
47.46, C54,0.71
47.56, C0,0.39
47.56, C23,0.16
47.56, C40,0.29
47.56, C46,0.56
47.66, C19,0.13
47.66, C23,1.0
47.66, C25,0.29
47.66, C42,0.15
47.66, C54,0.33
47.66, C62,0.13
47.76, C0,0.46
47.76, C23,0.74
47.76, C25,0.26
47.76, C30,0.1
47.76, C40,0.5
47.76, C42,0.15
47.76, C46,0.29
47.76, C48,0.26
47.76, C54,0.87
47.86, C21,0.11
47.86, C23,0.55
47.86, C46,0.45
47.96, C12,0.18
47.96, C23,0.22
47.96, C30,0.11
47.96, C54,0.37
48.06, C0,0.16
48.06, C15,0.11
48.06, C21,0.1
48.06, C30,0.23
48.06, C54,0.14
48.16, C0,0.13
48.16, C40,0.38
48.16, C46,0.22
48.16, C54,0.13
48.26, C22,0.13
48.26, C40,0.22
48.26, C54,0.12
48.26, C56,0.23
48.36, C2,0.23
48.36, C18,0.11
48.36, C21,0.1
48.36, C26,0.12
48.36, C40,0.46
48.36, C48,0.17
48.46, C0,0.2
48.46, C8,0.1
48.46, C12,0.14
48.46, C15,0.13
48.46, C46,0.17
48.46, C54,0.48
48.56, C26,0.21
48.66, C0,0.13
48.66, C12,0.11
48.66, C21,0.12
48.76, C12,0.31
48.76, C27,0.11
48.76, C30,0.15
48.76, C37,0.15
48.76, C40,0.27
48.86, C40,0.14
48.96, C12,0.32
48.96, C23,0.58
48.96, C28,0.11
48.96, C40,0.11
48.96, C42,0.1
49.06, C12,0.17
49.06, C20,0.11
49.06, C23,0.1
49.06, C40,0.24
49.06, C49,0.23
49.16, C12,0.35
49.16, C21,0.24
49.16, C56,0.12
49.16, C62,0.12
49.26, C12,0.81
49.26, C18,0.12
49.26, C62,0.23
49.36, C5,0.1
49.36, C12,0.54
49.36, C28,0.13
49.36, C34,0.1
49.36, C40,0.29
49.46, C12,0.16
49.46, C15,0.18
49.46, C40,0.52
49.56, C5,0.19
49.56, C40,0.23
49.56, C43,0.14
49.76, C40,0.36
49.86, C1,0.26
49.86, C3,0.12
49.86, C11,0.14
49.86, C21,0.18
49.86, C24,0.29
49.96, C0,0.83
49.96, C1,0.38
49.96, C2,0.13
49.96, C20,0.16
49.96, C24,0.1
49.96, C26,0.14
50.06, C0,0.12
50.06, C1,0.23
50.06, C2,0.11
50.06, C21,0.17
50.26, C5,0.15
50.26, C18,0.15
50.26, C40,0.43
50.26, C56,0.1
50.36, C12,0.3
50.36, C23,0.11
50.36, C40,0.36
50.36, C49,0.1
50.46, C2,0.11
50.46, C12,0.2
50.46, C21,0.15
50.46, C40,0.23
50.46, C56,0.26
50.56, C18,0.14
50.56, C19,0.12
50.56, C23,0.84
50.56, C42,0.14
50.56, C56,0.12
50.66, C12,0.33
50.66, C21,0.12
50.66, C56,0.18
50.76, C21,0.2
50.76, C22,0.18
50.76, C40,0.22
50.76, C48,0.18
50.86, C12,0.13
50.86, C40,0.13
50.96, C12,0.1
50.96, C40,0.5
50.96, C43,0.16
51.06, C9,0.14
51.06, C12,0.36
51.06, C20,0.12
51.06, C40,0.21
51.06, C43,0.13
51.06, C56,0.11
51.16, C12,0.24
51.16, C21,0.2
51.16, C43,0.1
51.26, C2,0.15
51.26, C12,0.93
51.26, C16,0.18
51.36, C12,0.64
51.36, C22,0.12
51.36, C40,0.15
51.46, C12,0.27
51.46, C23,0.62
51.46, C42,0.14
51.56, C10,0.14
51.56, C12,0.46
51.56, C15,0.14
51.56, C16,0.65
51.56, C23,0.33
51.56, C28,0.15
51.56, C40,0.7
51.56, C56,0.14
51.66, C2,0.24
51.66, C12,0.46
51.66, C16,0.91
51.66, C21,0.12
51.66, C30,0.12
51.76, C12,0.19
51.76, C20,0.11
51.76, C21,0.12
51.76, C40,0.29
51.86, C43,0.18
51.96, C12,0.34
51.96, C16,0.46
51.96, C24,0.1
51.96, C43,0.18
52.06, C5,0.19
52.06, C16,0.32
52.06, C25,0.1
52.06, C40,0.68
52.26, C1,0.18
52.26, C21,0.15
52.36, C26,0.1
52.46, C40,0.12
52.56, C0,0.13
52.56, C15,0.14
52.56, C38,0.13
52.56, C40,0.38
52.66, C1,0.21
52.66, C2,0.17
52.66, C19,0.1
52.66, C28,0.14
52.66, C62,0.16
52.76, C1,0.49
52.76, C27,0.14
52.76, C28,0.21
52.86, C15,0.11
52.86, C40,0.19
52.96, C18,0.12
52.96, C40,0.77
53.06, C12,0.24
53.06, C13,0.34
53.06, C21,0.22
53.06, C56,0.12
53.16, C5,0.13
53.16, C40,0.32
53.16, C49,0.13
53.26, C21,0.27
53.36, C2,0.14
53.36, C20,0.13
53.36, C43,0.2
53.46, C2,0.11
53.46, C8,0.16
53.46, C22,0.12
53.56, C8,0.51
53.56, C41,0.12
53.66, C8,0.18
53.66, C13,0.18
53.66, C21,0.14
53.66, C27,0.25
53.66, C40,0.2
53.66, C49,0.15
53.66, C61,0.1
53.76, C8,0.15
53.76, C40,0.55
53.76, C41,0.11
53.76, C44,0.14
53.86, C21,0.16
53.86, C25,0.1
53.86, C40,0.15
53.86, C41,0.16
53.86, C47,0.2
53.86, C59,0.11
53.96, C5,0.15
53.96, C9,0.22
53.96, C43,0.17
53.96, C44,0.31
53.96, C47,0.31
54.06, C3,0.12
54.06, C13,0.3
54.06, C21,0.22
54.06, C47,0.73
54.16, C40,0.44
54.16, C47,0.74
54.27, C20,0.17
54.27, C47,0.3
54.37, C50,0.13
54.47, C15,0.22
54.47, C40,0.15
54.47, C43,0.14
54.67, C21,0.12
54.67, C40,0.79
54.67, C50,0.12
54.77, C21,0.12
54.77, C30,0.1
54.87, C1,0.13
54.87, C6,0.12
54.87, C15,0.16
54.87, C40,0.33
54.87, C50,0.14
54.97, C5,0.12
54.97, C40,0.17
54.97, C61,0.12
55.07, C10,0.11
55.07, C60,0.18
55.17, C19,0.11
55.17, C21,0.19
55.17, C30,0.18
55.17, C40,0.11
55.17, C50,0.22
55.27, C22,0.13
55.27, C43,0.1
55.37, C2,0.1
55.37, C38,0.12
55.37, C47,0.7
55.37, C51,0.15
55.47, C17,0.17
55.47, C22,0.13
55.47, C23,0.13
55.47, C30,0.41
55.47, C47,0.47
55.47, C51,0.14
55.47, C56,0.29
55.47, C58,0.13
55.57, C23,0.54
55.57, C30,0.11
55.57, C40,0.99
55.57, C47,0.69
55.57, C51,0.16
55.67, C2,0.22
55.67, C17,0.16
55.67, C43,0.12
55.67, C47,0.4
55.77, C21,0.18
55.77, C30,0.35
55.77, C47,0.32
55.87, C30,0.17
55.87, C39,0.12
55.97, C20,0.11
56.07, C21,0.15
56.07, C24,0.11
56.17, C15,0.16
56.17, C21,0.12
56.17, C23,0.11
56.17, C40,0.55
56.27, C15,0.22
56.27, C21,0.2
56.27, C40,0.15
56.37, C19,0.11
56.37, C37,0.13
56.37, C40,0.71
56.37, C61,0.13
56.47, C19,0.4
56.47, C26,0.11
56.47, C54,0.1
56.47, C60,0.14
56.47, C61,0.54
56.57, C26,0.13
56.57, C40,0.24
56.57, C61,0.28
56.67, C2,0.17
56.67, C21,0.16
56.67, C37,0.15
56.67, C62,0.1
56.77, C57,0.23
56.87, C26,0.1
56.87, C32,0.2
56.87, C43,0.19
56.87, C57,0.21
56.97, C12,0.14
56.97, C13,0.24
56.97, C24,0.16
56.97, C25,0.16
56.97, C37,0.13
56.97, C43,0.27
56.97, C56,0.1
56.97, C57,0.24
56.97, C60,0.57
57.07, C12,0.11
57.07, C21,0.16
57.07, C24,0.13
57.07, C57,0.37
57.07, C60,0.36
57.17, C2,0.17
57.17, C13,0.11
57.17, C21,0.2
57.17, C22,0.12
57.17, C60,0.17
57.17, C62,0.12
57.27, C10,0.12
57.27, C13,0.1
57.27, C31,0.17
57.27, C40,0.17
57.27, C43,0.25
57.27, C49,0.11
57.27, C57,0.15
57.27, C60,0.13
57.37, C40,0.34
57.37, C62,0.12
57.47, C2,0.16
57.47, C20,0.13
57.47, C21,0.51
57.47, C43,0.82
57.47, C60,0.17
57.57, C2,0.15
57.57, C13,0.11
57.57, C17,0.1
57.57, C40,0.5
57.57, C43,0.42
57.67, C2,0.1
57.67, C13,0.13
57.67, C35,0.12
57.67, C40,0.3
57.67, C59,0.12
57.77, C9,0.12
57.77, C10,0.12
57.87, C25,0.11
57.97, C2,0.1
57.97, C25,0.22
57.97, C26,0.31
58.07, C12,0.24
58.07, C26,0.13
58.07, C28,0.39
58.07, C48,0.25
58.07, C49,0.12
58.07, C62,0.2
58.17, C20,0.12
58.17, C28,0.15
58.17, C40,0.16
58.17, C43,0.26
58.17, C48,0.17
58.27, C12,0.25
58.27, C26,0.18
58.27, C35,0.12
58.27, C40,0.68
58.27, C48,0.23
58.27, C62,0.1
58.37, C28,0.13
58.37, C34,0.14
58.37, C48,0.37
58.47, C12,0.12
58.47, C24,0.21
58.47, C28,0.31
58.47, C48,0.28
58.57, C13,0.12
58.57, C18,0.13
58.67, C12,0.14
58.67, C13,0.13
58.67, C40,0.4
58.67, C48,0.39
58.77, C12,0.1
58.77, C29,0.32
58.77, C48,0.4
58.77, C62,0.54
58.87, C13,0.14
58.87, C18,0.13
58.87, C24,0.18
58.87, C29,0.3
58.87, C40,0.24
58.87, C62,0.13
58.97, C19,0.14
58.97, C31,0.12
58.97, C40,0.21
58.97, C59,0.27
59.07, C2,0.15
59.07, C21,0.11
59.07, C31,0.14
59.07, C59,0.15
59.17, C3,0.11
59.17, C13,0.2
59.17, C18,0.21
59.17, C28,0.13
59.17, C34,0.13
59.17, C40,0.45
59.27, C10,0.1
59.27, C49,0.13
59.37, C9,0.13
59.37, C40,0.23
59.37, C43,0.19
59.37, C57,0.1
59.47, C21,0.12
59.47, C24,0.3
59.47, C25,0.17
59.47, C38,0.17
59.47, C49,0.13
59.47, C57,0.1
59.57, C15,0.1
59.57, C22,0.1
59.57, C25,0.15
59.57, C28,0.36
59.57, C49,0.18
59.57, C60,0.41
59.67, C13,0.1
59.67, C15,0.21
59.67, C21,0.21
59.67, C43,0.21
59.67, C57,0.3
59.67, C61,0.17
59.77, C21,0.37
59.77, C27,0.16
59.77, C40,0.16
59.77, C43,0.63
59.77, C54,0.13
59.77, C56,0.27
59.77, C57,0.21
59.77, C60,0.25
59.87, C0,0.18
59.87, C2,0.19
59.87, C20,0.12
59.87, C25,0.13
59.87, C32,0.36
59.87, C43,0.77
59.87, C57,0.17
59.87, C60,0.44
59.97, C21,0.15
59.97, C25,0.11
59.97, C30,0.21
59.97, C35,0.16
59.97, C43,0.65
59.97, C56,0.15
59.97, C60,0.79
59.97, C61,0.1
60.07, C2,0.21
60.07, C13,0.31
60.07, C21,0.1
60.07, C34,0.11
60.07, C40,0.3
60.07, C43,0.18
60.07, C49,0.11
60.07, C56,0.14
60.07, C60,0.91
60.17, C2,0.12
60.17, C22,0.14
60.17, C25,0.11
60.17, C30,0.13
60.17, C40,0.11
60.17, C43,0.36
60.27, C12,0.12
60.27, C18,0.1
60.27, C30,0.11
60.27, C32,0.1
60.27, C43,0.7
60.27, C60,0.36
60.27, C62,0.11
60.37, C2,0.14
60.37, C3,0.15
60.37, C30,0.35
60.37, C32,0.18
60.37, C43,0.17
60.37, C62,0.48
60.47, C0,0.39
60.47, C21,0.26
60.47, C31,0.12
60.47, C35,0.16
60.47, C40,0.65
60.47, C43,0.16
60.47, C46,0.36
60.47, C60,0.15
60.47, C61,0.2
60.47, C62,0.21
60.57, C0,0.11
60.57, C22,0.2
60.57, C32,0.24
60.57, C43,0.37
60.57, C46,0.31
60.57, C49,0.11
60.57, C56,0.19
60.57, C60,0.28
60.57, C61,0.11
60.57, C62,0.55
60.67, C12,0.11
60.67, C20,0.11
60.67, C21,0.18
60.67, C30,0.41
60.67, C32,0.19
60.67, C35,0.14
60.67, C43,0.35
60.67, C60,0.61
60.77, C2,0.2
60.77, C9,0.19
60.77, C25,0.2
60.77, C43,0.19
60.77, C60,0.22
60.77, C61,0.14
60.77, C62,0.2
60.87, C27,0.12
60.87, C30,0.2
60.87, C34,0.25
60.87, C35,0.12
60.87, C43,0.36
60.87, C60,0.34
60.97, C2,0.16
60.97, C21,0.18
60.97, C30,0.24
60.97, C34,0.14
60.97, C35,0.43
60.97, C38,0.2
60.97, C40,0.11
61.07, C21,0.19
61.07, C30,0.14
61.07, C32,0.97
61.07, C40,0.27
61.17, C2,0.14
61.17, C12,0.12
61.17, C15,0.1
61.17, C32,0.47
61.17, C35,0.17
61.17, C40,0.29
61.17, C43,0.2
61.17, C48,0.22
61.17, C49,0.22
61.27, C0,0.13
